batch_id,total_energy_pJ
0,7098149655.300
1,4446954498.820
2,8460933168.900
3,8460933168.900
4,8460933168.900
5,4119331640.580
6,7425772513.540
7,8460933168.900
8,8460933168.900
9,3810809390.340
10,7613691730.180
11,3204774018.820
12,8460933168.900
13,8460933168.900
14,8460933168.900
15,8460933168.900
16,8460933168.900
17,4791616637.700
18,6753487516.420
19,8460933168.900
20,8460933168.900
21,4709035351.300
22,7108533207.300
23,8460933168.900
24,3084170985.220
25,8460933168.900
26,8460933168.900
27,6541637417.220
28,5003466736.900
29,8460933168.900
30,5575997847.300
31,5969106306.820
32,3890724283.140
33,7654379870.980
34,8460933168.900
35,8460933168.900
36,8460933168.900
37,3573510615.300
38,7405713029.380
39,3650051494.660
40,5710860958.980
41,5834243195.140
42,3940503800.580
43,7604600353.540
44,3084170985.220
45,8460933168.900
46,8460933168.900
47,8460933168.900
48,8460933168.900
49,8460933168.900
50,6264404270.340
51,5280699883.780
52,4500523371.780
53,7044580782.340
54,8460933168.900
55,8460933168.900
56,8460933168.900
57,8460933168.900
58,8460933168.900
59,8460933168.900
60,8460933168.900
61,8460933168.900
62,4340093647.620
63,7205010506.500
64,8460933168.900
65,8460933168.900
66,3746385218.820
67,7798718935.300
68,8460933168.900
69,8460933168.900
70,8460933168.900
71,8460933168.900
72,3783796772.100
73,7761307382.020
74,8460933168.900
75,8460933168.900
76,8460933168.900
77,4189893645.060
78,7355210509.060
79,3084170985.220
80,8460933168.900
81,5964019648.260
82,5581084505.860
83,4199615726.340
84,7345488427.780
85,8460933168.900
86,8460933168.900
87,8460933168.900
88,3852897387.780
89,7692206766.340
90,8460933168.900
91,7509230633.220
92,4035873520.900
93,5477838669.060
94,6067265485.060
95,8460933168.900
96,8460933168.900
97,8425967518.980
98,3119136635.140
99,6146739397.380
100,3084170985.220
101,8460933168.900
102,8460933168.900
103,3491872822.020
104,8053231332.100
105,8460933168.900
106,8460933168.900
107,3084170985.220
108,8460933168.900
109,8460933168.900
110,8460933168.900
111,6789612022.020
112,4755492132.100
113,4510383900.420
114,7034720253.700
115,8460933168.900
116,8460933168.900
117,4996195686.660
118,6548908467.460
119,3084170985.220
120,7948985597.700
121,3596118556.420
122,8460933168.900
123,8460933168.900
124,8460933168.900
125,3531161106.180
126,8013943047.940
127,8460933168.900
128,3779412605.700
129,7765691548.420
130,8460933168.900
131,8304303055.620
132,3240801098.500
133,8460933168.900
134,6514670948.100
135,5030433206.020
136,4235442826.500
137,7309661327.620
138,8460933168.900
139,8460933168.900
140,8460933168.900
141,8460933168.900
142,8460933168.900
143,3084170985.220
144,6368839728.900
145,5176264425.220
146,8460933168.900
147,5671265014.020
148,5873839140.100
149,8460933168.900
150,3084170985.220
151,8460933168.900
152,8460933168.900
153,8460933168.900
154,3084170985.220
155,7390442798.340
156,4154661355.780
157,8460933168.900
158,8460933168.900
159,4936970982.660
160,6608133171.460
161,8460933168.900
162,3084170985.220
163,8460933168.900
164,8460933168.900
165,8460933168.900
166,3084170985.220
167,8460933168.900
168,8460933168.900
169,5851015836.420
170,5694088317.700
171,8460933168.900
172,4061383728.900
173,7483720425.220
174,3084170985.220
175,7014173639.940
176,4530930514.180
177,4734945518.340
178,6810158635.780
179,3084170985.220
180,8460933168.900
181,8460933168.900
182,8460933168.900
183,8460933168.900
184,8460933168.900
185,8460933168.900
186,8460933168.900
187,4075489976.580
188,7469614177.540
189,8460933168.900
190,3084170985.220
191,7789617303.300
192,3755486850.820
193,8460933168.900
194,6365117033.220
195,5179987120.900
196,4085888911.620
197,7459215242.500
198,8460933168.900
199,8460933168.900
