batch_id,total_energy_pJ
0,2115228960.900
1,2115228960.900
2,2115228960.900
3,2115228960.900
4,2115228960.900
5,2115228960.900
6,2115228960.900
7,2115228960.900
8,2115228960.900
9,2115228960.900
10,2115228960.900
11,2115228960.900
12,2115228960.900
13,2115228960.900
14,2115228960.900
15,2115228960.900
16,2115228960.900
17,2115228960.900
18,2115228960.900
19,2115228960.900
20,2115228960.900
21,2115228960.900
22,2115228960.900
23,2115228960.900
24,2115228960.900
25,2115228960.900
26,2115228960.900
27,2115228960.900
28,2115228960.900
29,2115228960.900
30,2115228960.900
31,2115228960.900
32,2115228960.900
33,2115228960.900
34,2115228960.900
35,2115228960.900
36,2115228960.900
37,2115228960.900
38,2115228960.900
39,2115228960.900
40,2115228960.900
41,2115228960.900
42,2115228960.900
43,2115228960.900
44,2115228960.900
45,2115228960.900
46,2115228960.900
47,2115228960.900
48,2115228960.900
49,2115228960.900
50,2115228960.900
51,2115228960.900
52,2115228960.900
53,2115228960.900
54,2115228960.900
55,2115228960.900
56,2115228960.900
57,2115228960.900
58,2115228960.900
59,2115228960.900
60,2115228960.900
61,2115228960.900
62,2115228960.900
63,2115228960.900
64,2115228960.900
65,2115228960.900
66,2115228960.900
67,2115228960.900
68,2115228960.900
69,2115228960.900
70,2115228960.900
71,2115228960.900
72,2115228960.900
73,2115228960.900
74,2115228960.900
75,2115228960.900
76,2115228960.900
77,2115228960.900
78,2115228960.900
79,2115228960.900
80,2115228960.900
81,2115228960.900
82,2115228960.900
83,2115228960.900
84,2115228960.900
85,2115228960.900
86,2115228960.900
87,2115228960.900
88,2115228960.900
89,2115228960.900
90,2115228960.900
91,2115228960.900
92,2115228960.900
93,2115228960.900
94,2115228960.900
95,2115228960.900
96,2115228960.900
97,2115228960.900
98,2115228960.900
99,2115228960.900
100,2115228960.900
101,2115228960.900
102,2115228960.900
103,2115228960.900
104,2115228960.900
105,2115228960.900
106,2115228960.900
107,2115228960.900
108,2115228960.900
109,2115228960.900
110,2115228960.900
111,2115228960.900
112,2115228960.900
113,2115228960.900
114,2115228960.900
115,2115228960.900
116,2115228960.900
117,2115228960.900
118,2115228960.900
119,2115228960.900
120,2115228960.900
121,2115228960.900
122,2115228960.900
123,2115228960.900
124,2115228960.900
125,2115228960.900
126,2115228960.900
127,2115228960.900
128,2115228960.900
129,2115228960.900
130,2115228960.900
131,2115228960.900
132,2115228960.900
133,2115228960.900
134,2115228960.900
135,2115228960.900
136,2115228960.900
137,2115228960.900
138,2115228960.900
139,2115228960.900
140,2115228960.900
141,2115228960.900
142,2115228960.900
143,2115228960.900
144,2115228960.900
145,2115228960.900
146,2115228960.900
147,2115228960.900
148,2115228960.900
149,2115228960.900
150,2115228960.900
151,2115228960.900
152,2115228960.900
153,2115228960.900
154,2115228960.900
155,2115228960.900
156,2115228960.900
157,2115228960.900
158,2115228960.900
159,2115228960.900
160,2115228960.900
161,2115228960.900
162,2115228960.900
163,2115228960.900
164,2115228960.900
165,2115228960.900
166,2115228960.900
167,2115228960.900
168,2115228960.900
169,2115228960.900
170,2115228960.900
171,2115228960.900
172,2115228960.900
173,2115228960.900
174,2115228960.900
175,2115228960.900
176,2115228960.900
177,2115228960.900
178,2115228960.900
179,2115228960.900
180,2115228960.900
181,2115228960.900
182,2115228960.900
183,2115228960.900
184,2115228960.900
185,2115228960.900
186,2115228960.900
187,2115228960.900
188,2115228960.900
189,2115228960.900
190,2115228960.900
191,2115228960.900
192,2115228960.900
193,2115228960.900
194,2115228960.900
195,2115228960.900
196,2115228960.900
197,2115228960.900
198,2115228960.900
199,2115228960.900
