batch_id,total_energy_pJ
0,8460933168.900
1,8460933168.900
2,8460933168.900
3,8460933168.900
4,8460933168.900
5,8414784048.900
6,8460933168.900
7,8460933168.900
8,8460933168.900
9,8460933168.900
10,8460933168.900
11,8460933168.900
12,8460933168.900
13,8460933168.900
14,8460933168.900
15,8417737592.580
16,8460933168.900
17,8460933168.900
18,8460933168.900
19,8460933168.900
20,8460933168.900
21,8460933168.900
22,8460933168.900
23,8460933168.900
24,8368034990.340
25,8460933168.900
26,8460933168.900
27,8460933168.900
28,8460933168.900
29,8460933168.900
30,8460933168.900
31,8460933168.900
32,8460933168.900
33,8460933168.900
34,8460933168.900
35,8460933168.900
36,8460933168.900
37,8460933168.900
38,8460933168.900
39,8460933168.900
40,8460933168.900
41,8460933168.900
42,8460933168.900
43,8460933168.900
44,8460933168.900
45,8460933168.900
46,8460933168.900
47,8460933168.900
48,8460933168.900
49,8460933168.900
50,8460933168.900
51,8460933168.900
52,8460933168.900
53,8460933168.900
54,8460933168.900
55,8305349102.340
56,8460933168.900
57,8414784048.900
58,8460933168.900
59,8460933168.900
60,8460933168.900
61,8460933168.900
62,8460933168.900
63,8460933168.900
64,8460933168.900
65,8460933168.900
66,8460933168.900
67,8460933168.900
68,8460933168.900
69,8460933168.900
70,8460933168.900
71,8460933168.900
72,8460933168.900
73,8460933168.900
74,8460933168.900
75,8460933168.900
76,8460933168.900
77,8460933168.900
78,8460933168.900
79,8460933168.900
80,8460933168.900
81,8460933168.900
82,8460933168.900
83,8460933168.900
84,8460933168.900
85,8421844864.260
86,8407446338.820
87,8460933168.900
88,8460933168.900
89,8460933168.900
90,8460933168.900
91,8460933168.900
92,8460933168.900
93,8460933168.900
94,8460933168.900
95,8460933168.900
96,8460933168.900
97,8460933168.900
98,8460933168.900
99,8460933168.900
100,5852231096.580
101,5611717266.180
102,8460933168.900
103,5098754414.340
104,4051000176.900
105,8248001129.220
106,7296806233.860
107,5479776932.100
108,4743067763.460
109,8460933168.900
110,8460933168.900
111,5914901601.540
112,4481356103.940
113,4102841021.700
114,3800410455.300
115,8460933168.900
116,8460933168.900
117,5522957125.380
118,3079884244.740
119,5353343726.340
120,1983227323.140
121,5428766771.460
122,6081084582.660
123,8460933168.900
124,8460933168.900
125,5107368916.740
126,4042385674.500
127,8460933168.900
128,5132427888.900
129,3947333870.340
130,8383648775.940
131,6146739397.380
132,5732920238.340
133,5618347356.420
134,5880305144.580
135,4206415030.020
136,4335878694.660
137,3842313856.260
138,8304241523.460
139,8460933168.900
140,8460933168.900
141,8460933168.900
142,6333874078.980
143,5763332508.420
144,2879720128.260
145,4148313287.940
146,7633510213.380
147,5701277325.060
148,3576633372.420
149,7797093460.740
150,5350205586.180
151,4335232606.980
152,8460933168.900
153,7355477148.420
154,5482807390.980
155,2312624358.660
156,4995934174.980
157,6613599278.340
158,8330684969.220
159,5466501368.580
160,3666224197.380
161,8267106864.900
162,5142672993.540
163,4200907901.700
164,8375049656.580
165,6388929979.140
166,5702923310.340
167,5457440758.020
168,8345868029.700
169,5669065239.300
170,3756384194.820
171,8017578573.060
172,5205358881.540
173,2450840973.060
174,5579797458.180
175,2505650744.580
176,4705917721.860
177,3994159844.100
178,2876366625.540
179,5456948500.740
180,4500969479.940
181,8460933168.900
182,8345868029.700
183,8428721083.140
184,8460933168.900
185,8460933168.900
186,8329023600.900
187,5192406361.860
188,3932566151.940
189,7754651653.380
190,5414352862.980
191,2069280048.900
192,5295749624.580
193,6226408161.540
194,5823449428.740
195,4148313287.940
196,4403564070.660
197,3924182395.140
198,8460933168.900
199,8460933168.900
