batch_id,total_energy_pJ
0,8460933168.900
1,8460933168.900
2,8460933168.900
3,8460933168.900
4,8337991913.220
5,8414784048.900
6,8460933168.900
7,8460933168.900
8,8460933168.900
9,8460933168.900
10,8460933168.900
11,8460933168.900
12,8460933168.900
13,8412661189.380
14,8460933168.900
15,8417737592.580
16,8460933168.900
17,8460933168.900
18,8460933168.900
19,8460933168.900
20,8460933168.900
21,8460933168.900
22,8383925670.660
23,8460933168.900
24,8368034990.340
25,8460933168.900
26,8460933168.900
27,8460933168.900
28,8460933168.900
29,8460933168.900
30,8460933168.900
31,8460933168.900
32,8460933168.900
33,8460933168.900
34,8460933168.900
35,8460933168.900
36,8460933168.900
37,8460933168.900
38,8460933168.900
39,8460933168.900
40,8460933168.900
41,8460933168.900
42,8460933168.900
43,8460933168.900
44,8460933168.900
45,8460933168.900
46,8460933168.900
47,8460933168.900
48,8460933168.900
49,8460933168.900
50,8460933168.900
51,8460933168.900
52,8460933168.900
53,8460933168.900
54,8460933168.900
55,8305349102.340
56,8399016432.900
57,8414784048.900
58,8460933168.900
59,8460933168.900
60,8460933168.900
61,8342422228.740
62,8460933168.900
63,8460933168.900
64,8460933168.900
65,8460933168.900
66,8460933168.900
67,8460933168.900
68,8460933168.900
69,8460933168.900
70,8460933168.900
71,8460933168.900
72,8460933168.900
73,8460933168.900
74,8376280299.780
75,8460933168.900
76,8460933168.900
77,8460933168.900
78,8460933168.900
79,8460933168.900
80,8460933168.900
81,8460933168.900
82,8460933168.900
83,8460933168.900
84,8460933168.900
85,8421844864.260
86,8407446338.820
87,8460933168.900
88,8460933168.900
89,8460933168.900
90,8460933168.900
91,8460933168.900
92,8460933168.900
93,8460933168.900
94,8460933168.900
95,8460933168.900
96,8460933168.900
97,8460933168.900
98,8460933168.900
99,8460933168.900
100,949687014.660
101,5543108907.780
102,8460933168.900
103,1177679050.500
104,3000923100.420
105,7679674716.420
106,4697272453.380
107,949687014.660
108,4302005240.580
109,8460933168.900
110,8460933168.900
111,4475418250.500
112,949687014.660
113,949687014.660
114,1982412022.020
115,8460933168.900
116,8460933168.900
117,2682001915.140
118,949687014.660
119,949687014.660
120,949687014.660
121,949687014.660
122,6055056478.980
123,8460933168.900
124,8460933168.900
125,1216967334.660
126,2961634816.260
127,8460933168.900
128,1465218834.180
129,1921818227.460
130,5865475894.020
131,5990109284.100
132,949687014.660
133,3816347284.740
134,2696846548.740
135,949687014.660
136,949687014.660
137,2257353095.940
138,8376126469.380
139,8460933168.900
140,8460933168.900
141,8460933168.900
142,6333874078.980
143,949687014.660
144,949687014.660
145,949687014.660
146,7635202347.780
147,3329320238.340
148,949687014.660
149,7797093460.740
150,949687014.660
151,3764598738.180
152,8400785482.500
153,7295329462.020
154,949687014.660
155,949687014.660
156,949687014.660
157,6613599278.340
158,5829925688.580
159,1866762327.300
160,1555824939.780
161,8267106864.900
162,949687014.660
163,3422741440.260
164,7438068690.180
165,4086165806.340
166,949687014.660
167,5239524613.380
168,6207071680.260
169,2403661189.380
170,949687014.660
171,5145611154.180
172,1367582679.300
173,949687014.660
174,949687014.660
175,949687014.660
176,949687014.660
177,949687014.660
178,949687014.660
179,949687014.660
180,4037078525.700
181,8460933168.900
182,6273664860.420
183,7261179113.220
184,8460933168.900
185,8460933168.900
186,8376126469.380
187,1761296205.060
188,2417305945.860
189,7754651653.380
190,949687014.660
191,949687014.660
192,949687014.660
193,6214424773.380
194,3990775575.300
195,949687014.660
196,949687014.660
197,2406907010.820
198,8460933168.900
199,8460933168.900
